Loss,LMI_category,EventID,tc_id,Iteration,LFI_ms
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-26-5,26. Mai,26,
35832995.56,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-26-6,26. Jun,26,23.9
221697498.1,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-26-7,26. Jul,26,27.50916719
16125188.58,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-26-8,26. Aug,26,15.00292413
1088893320,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-26-9,26. Sep,26,32.20982128
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-0,27-0,27,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-1,27. Jan,27,
11476.46893,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-2,27. Feb,27,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-3,27. Mär,27,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-4,27. Apr,27,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-5,27. Mai,27,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-6,27. Jun,27,
2521197476,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-7,27. Jul,27,29.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-8,27. Aug,27,
1.08706E+11,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-9,27. Sep,27,41.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-10,27. Okt,27,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-11,27. Nov,27,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-12,27. Dez,27,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-27-13,27-13,27,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-0,28-0,28,
7732307.979,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-1,28. Jan,28,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-2,28. Feb,28,
5849457.772,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-3,28. Mär,28,23.6
5071380068,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-4,28. Apr,28,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-5,28. Mai,28,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-6,28. Jun,28,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-7,28. Jul,28,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-8,28. Aug,28,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-9,28. Sep,28,
1.52219E+11,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-10,28. Okt,28,50
65255959.8,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-11,28. Nov,28,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-12,28. Dez,28,
130583200.3,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-13,28-13,28,22.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-14,28-14,28,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-28-15,28-15,28,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-29-0,29-0,29,
1900476877,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-29-1,29. Jan,29,58.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-29-2,29-2,29,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-29-3,29. Mär,29,
10117788963,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-29-4,29. Apr,29,31.2
81714877.67,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-29-5,29. Mai,29,
307433134.5,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-29-6,29. Jun,29,29.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-0,30-0,30,
46791529.88,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-1,30. Jan,30,25.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-2,30-2,30,
1378126785,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-3,30. Mär,30,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-4,30. Apr,30,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-5,30. Mai,30,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-6,30. Jun,30,
2291166.127,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-7,30. Jul,30,35.7
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-8,30. Aug,30,
129973324.3,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-9,30. Sep,30,30.90933246
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-10,30. Okt,30,
2005637808,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-11,30. Nov,30,36.2
8178239331,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-12,30. Dez,30,32.70062348
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-30-13,30-13,30,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-0,31-0,31,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-1,31. Jan,31,
9517789.71,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-2,31-2,31,29.4
246124216.2,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-3,31. Mär,31,24.9
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-4,31-4,31,
3096119381,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-5,31. Mai,31,43.7
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-6,31-6,31,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-7,31. Jul,31,
54235875930,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-8,31. Aug,31,71.4203783
15502782823,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-9,31-9,31,38.8
3345017949,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-31-10,31. Okt,31,34.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-0,32-0,32,
304216846.7,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-1,32-1,32,31.92513248
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-2,32-2,32,
307068.7747,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-3,32-3,32,18.5
4805122772,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-4,32-4,32,31
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-5,32-5,32,
71326.45069,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-6,32-6,32,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-7,32-7,32,
1782217.086,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-8,32-8,32,
103203701.8,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-9,32-9,32,
31337368.76,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-10,32-10,32,19.9
2047388.903,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-11,32-11,32,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-12,32-12,32,
139218.5143,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-32-13,32-13,32,
3241117000,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-33-0,33-0,33,17.9588246
3523976739,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-33-1,33-1,33,25.8
6354122.448,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-33-2,33-2,33,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-33-3,33-3,33,
407947.4245,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-33-4,33-4,33,17.77032422
530759.9348,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-33-5,33-5,33,19.7
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-33-6,33-6,33,
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-33-7,33-7,33,
7949264840,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-33-8,33-8,33,38.5
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-33-9,33-9,33,
29851591,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-0,34-0,34,29.42179845
21769887.22,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-1,34-1,34,25.4
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-2,34-2,34,
38.49205551,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-3,34-3,34,
1800.851942,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-4,34-4,34,15.4884994
943662597.9,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-5,34-5,34,34.9
3966.905384,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-6,34-6,34,22.2
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-7,34-7,34,
137784462.8,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-8,34-8,34,28.2
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-9,34-9,34,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-10,34-10,34,
712361254.7,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-11,34-11,34,23.31374009
6788834.782,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-34-12,34-12,34,37.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-0,35-0,35,
14621780.35,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-1,35-1,35,39.2
1541762780,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-2,35-2,35,29.1009477
510920352,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-3,35-3,35,
17014908.82,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-4,35-4,35,19.5
0.367229347,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-5,35-5,35,
26625425986,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-6,35-6,35,37.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-7,35-7,35,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-8,35-8,35,17.9
1095559284,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-9,35-9,35,37.9
5523388114,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-10,35-10,35,40.3
113636.8505,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-35-11,35-11,35,
12371353275,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-36-0,36-0,36,66.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-36-1,36-1,36,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-36-2,36-2,36,
23854591.23,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-36-3,36-3,36,21.8
61084003.64,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-36-4,36-4,36,37.52365567
1.06194E+11,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-36-5,36-5,36,56.45683649
10510293.81,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-36-6,36-6,36,28.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-36-7,36-7,36,
2001471527,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-36-8,36-8,36,25.7
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-36-9,36-9,36,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-0,37-0,37,
2370711.393,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-1,37-1,37,
4218845.561,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-2,37-2,37,
1982614.531,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-3,37-3,37,17.835848
1815051.971,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-4,37-4,37,20.40544557
14691425522,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-5,37-5,37,53.5036563
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-6,37-6,37,
10502878785,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-7,37-7,37,35.30060345
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-8,37-8,37,
263.7825798,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-9,37-9,37,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-10,37-10,37,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-37-11,37-11,37,
42568037.75,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-38-0,38-0,38,29.9
296944803.5,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-38-1,38-1,38,16.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-38-2,38-2,38,
12931925538,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-38-3,38-3,38,64.7
1105051.458,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-38-4,38-4,38,20.21915974
87334751.67,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-38-5,38-5,38,37.33097043
892027.3369,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-38-6,38-6,38,
50880570556,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-38-7,38-7,38,47.3
2478325.865,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-38-8,38-8,38,20.80514668
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-39-0,39-0,39,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-39-1,39-1,39,
1.69941E+11,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-39-2,39-2,39,46.93317681
37181158.13,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-39-3,39-3,39,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-39-4,39-4,39,
2248637639,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-39-5,39-5,39,34.2
516668.7502,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-39-6,39-6,39,19.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-39-7,39-7,39,
29823742.76,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-39-8,39-8,39,25.2
263756.3883,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-0,40-0,40,
246182.0787,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-1,40-1,40,22.2
17162153.44,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-2,40-2,40,34.5
5337072808,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-3,40-3,40,36.2
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-4,40-4,40,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-5,40-5,40,
1405906737,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-6,40-6,40,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-7,40-7,40,
39654.13126,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-8,40-8,40,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-9,40-9,40,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-10,40-10,40,
3378413.462,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-40-11,40-11,40,20.8
80372066.46,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-0,41-0,41,35.6
56825862.23,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-1,41-1,41,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-2,41-2,41,
19694826192,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-3,41-3,41,47.94036394
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-4,41-4,41,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-5,41-5,41,
7313023.868,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-6,41-6,41,19.02726634
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-7,41-7,41,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-8,41-8,41,
285908.7438,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-9,41-9,41,
1143614263,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-41-10,41-10,41,43.20136666
67493127613,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-42-0,42-0,42,59.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-42-1,42-1,42,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-42-2,42-2,42,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-42-3,42-3,42,
2406546575,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-42-4,42-4,42,32
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-42-5,42-5,42,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-42-6,42-6,42,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-42-7,42-7,42,
47227014.1,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-42-8,42-8,42,23.8
5302457.132,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-0,43-0,43,15.5
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-1,43-1,43,
115524.9991,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-2,43-2,43,17.5369231
1955845689,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-3,43-3,43,37.5
3769512375,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-4,43-4,43,41.80327759
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-5,43-5,43,18.2
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-6,43-6,43,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-7,43-7,43,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-8,43-8,43,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-9,43-9,43,
36111357901,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-10,43-10,43,33
901151955.5,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-11,43-11,43,27.10985585
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-12,43-12,43,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-43-13,43-13,43,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-44-0,44-0,44,
8739773.431,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-44-1,44-1,44,16.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-44-2,44-2,44,
15219896703,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-44-3,44-3,44,57.23108157
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-44-4,44-4,44,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-44-5,44-5,44,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-44-6,44-6,44,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-44-7,44-7,44,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-44-8,44-8,44,18.10844231
6547075480,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-44-9,44-9,44,38.91603508
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-45-0,45-0,45,
72375840,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-45-1,45-1,45,24.3
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-45-2,45-2,45,
4889.588104,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-45-3,45-3,45,18.15166283
16082767721,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-46-0,46-0,46,45.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-46-1,46-1,46,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-46-2,46-2,46,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-46-3,46-3,46,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-46-4,46-4,46,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-46-5,46-5,46,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-46-6,46-6,46,
137212633.4,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-46-7,46-7,46,28.3
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-46-8,46-8,46,
1972996.512,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-46-9,46-9,46,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-47-0,47-0,47,
24465539.68,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-47-1,47-1,47,29.31988864
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-47-2,47-2,47,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-47-3,47-3,47,22
31949446868,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-47-4,47-4,47,43.7
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-47-5,47-5,47,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-47-6,47-6,47,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-47-7,47-7,47,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-47-8,47-8,47,
11143185.8,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-47-9,47-9,47,21.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-48-0,48-0,48,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-48-1,48-1,48,
29257702171,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-48-2,48-2,48,66.5
992864251.4,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-48-3,48-3,48,57.72740181
237960349,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-48-4,48-4,48,29.1
9702906.42,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-48-5,48-5,48,
185555427.8,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-49-0,49-0,49,38.6
9426347199,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-49-1,49-1,49,51.3
27419107046,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-49-2,49-2,49,29.50197168
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-49-3,49-3,49,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-49-4,49-4,49,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-49-5,49-5,49,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-49-6,49-6,49,
8574408950,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-49-7,49-7,49,45.81570743
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-49-8,49-8,49,
1895821.16,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-50-0,50-0,50,24.9
4360.453489,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-50-1,50-1,50,18.10844231
244679773.8,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-50-2,50-2,50,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-50-3,50-3,50,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-50-4,50-4,50,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-50-5,50-5,50,
74715659697,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-50-6,50-6,50,55.4
16529.15187,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-0,51-0,51,27.1
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-1,51-1,51,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-2,51-2,51,17.15194896
12226485197,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-3,51-3,51,51.23620373
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-4,51-4,51,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-5,51-5,51,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-6,51-6,51,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-7,51-7,51,
618777252.2,3,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-8,51-8,51,35.5
48550352.62,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-9,51-9,51,20.5
67991.05689,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-10,51-10,51,18.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-11,51-11,51,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-51-12,51-12,51,
3976614.516,2,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-52-0,52-0,52,29.8
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-52-1,52-1,52,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-52-2,52-2,52,
117928883.2,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-52-3,52-3,52,
372908735.6,1,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-52-4,52-4,52,33.3
140515.0829,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-52-5,52-5,52,
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-52-6,52-6,52,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-52-7,52-7,52,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt-53-0,53-0,53,
